1,124,30,3,494.3333333333333
1,240,116,10,354.3
0,52,22,1,343.0
1,170,70,8,354.0
1,148,46,11,211.45454545454547
0,212,84,19,123.78947368421052
1,202,106,43,81.23255813953489
0,146,48,2,1331.5
0,205,68,6,642.1666666666666
1,229,94,10,147.9
1,185,65,14,311.42857142857144
1,230,108,42,89.28571428571429
1,221,97,13,341.38461538461536
0,156,98,0,-1
1,317,130,0,-1
1,230,103,21,107.33333333333333
0,181,96,36,191.22222222222223
1,119,13,0,-1
0,364,198,21,96.28571428571429
1,148,66,15,233.06666666666666
1,154,44,6,426.0
1,169,45,3,742.0
1,235,65,0,-1
0,113,37,4,721.0
0,97,0,0,-1
0,2187,818,103,494.4757281553398
0,118,14,0,-1
0,144,73,39,157.69230769230768
1,4,0,0,-1
0,141,78,20,201.3
1,218,106,28,151.64285714285714
0,363,132,17,437.5882352941176
0,180,90,25,183.84
1,109,105,101,43.28712871287129
0,189,69,2,1445.0
1,241,89,13,342.61538461538464
1,131,29,7,264.7142857142857
0,1383,541,57,511.42105263157896
1,157,39,4,1063.5
0,146,36,1,4062.0
1,246,124,35,88.37142857142857
1,200,76,9,319.77777777777777
1,178,76,15,296.73333333333335
1,207,63,5,797.2
1,221,79,16,234.8125
0,320,54,3,11155.333333333334
1,136,37,1,411.0
0,139,132,125,32.968
1,198,81,12,364.3333333333333
1,242,107,9,272.0
1,87,19,0,-1
0,189,81,8,140.375
1,38,14,0,-1
1,132,36,11,383.45454545454544
0,180,60,2,1466.5
1,197,113,46,95.5
0,68,22,1,1507.0
0,117,113,109,40.76146788990825
1,44,29,11,336.09090909090907
0,199,4,0,-1
0,47,46,42,27.047619047619047
1,5,0,0,-1
1,175,22,0,-1
0,37,2,0,-1
0,1471,559,55,717.2363636363636
1,262,108,16,173.0
0,233,144,16,214.3125
0,179,72,11,360.0
1,212,86,14,304.92857142857144
0,224,119,0,-1
1,17,3,0,-1
0,171,167,156,26.19871794871795
1,30,10,0,-1
0,33,33,33,116.57575757575758
1,6,0,0,-1
1,227,104,12,324.75
0,130,42,3,948.6666666666666
1,58,29,22,143.36363636363637
1,40,16,3,951.3333333333334
0,181,73,5,730.6
0,205,74,8,531.75
1,132,32,2,247.0
0,32,2,0,-1
1,125,49,2,1440.5
1,234,139,4,649.5
1,184,96,0,-1
0,4712,2714,0,-1
0,203,84,12,226.33333333333334
0,1970,750,96,410.21875
0,197,73,12,301.0833333333333
1,138,44,5,850.6
1,91,39,24,156.29166666666666
0,71,33,7,221.14285714285714
1,264,109,9,91.55555555555556
1,195,71,13,314.0
1,213,96,23,113.08695652173913
0,136,46,6,588.3333333333334
1,116,46,15,282.1333333333333
0,147,80,40,88.25
0,73,20,4,1105.25
0,108,103,91,33.879120879120876
1,151,69,23,145.7391304347826
1,200,85,19,164.1578947368421
0,261,143,17,227.0
1,173,68,7,541.0
1,431,377,120,36.675
1,240,100,20,109.85
1,173,65,4,545.25
1,90,34,21,156.8095238095238
1,224,103,19,172.8421052631579
0,262,187,75,51.06666666666667
1,170,39,1,2926.0
0,269,143,28,80.0
1,87,24,12,305.0
1,195,81,14,307.64285714285717
1,126,43,6,517.3333333333334
1,96,20,2,481.5
0,141,123,107,41.52336448598131
0,931,333,26,972.8846153846154
1,22,17,6,216.16666666666666
0,53,8,0,-1
1,202,84,6,733.6666666666666
1,163,64,25,162.04
1,262,141,52,63.07692307692308
1,414,262,9,367.3333333333333
1,276,89,0,-1
0,274,189,74,37.351351351351354
0,190,83,0,-1
1,172,32,2,668.5
1,231,136,26,157.57692307692307
0,136,16,0,-1
1,101,31,4,914.5
1,220,82,14,276.64285714285717
1,0,0,0,-1
0,1518,560,121,381.8181818181818
0,191,84,10,284.0
1,177,65,10,388.7
0,233,105,10,433.3
1,239,80,8,180.75
1,281,64,0,-1
1,195,78,12,347.8333333333333
1,192,88,12,295.3333333333333
0,57,18,1,1251.0
1,0,0,0,-1
1,190,70,6,695.6666666666666
0,242,88,7,362.57142857142856
0,122,105,78,78.82051282051282
0,96,26,3,176.0
1,268,152,30,90.06666666666666
0,177,65,9,413.77777777777777
0,17,0,0,-1
1,171,57,7,598.4285714285714
0,23,7,0,-1
1,210,85,15,279.1333333333333
1,246,97,2,1793.5
1,195,97,47,68.40425531914893
1,163,110,0,-1
1,199,92,14,304.57142857142856
0,13,2,0,-1
1,44,10,0,-1
0,35,35,34,26.205882352941178
0,25,0,0,-1
1,117,37,5,842.2
1,196,78,13,283.2307692307692
0,84,1,0,-1
0,1789,694,85,452.2823529411765
1,240,99,12,212.41666666666666
0,152,57,6,661.1666666666666
0,3139,62,0,-1
1,237,65,0,-1
1,158,50,1,1940.0
0,117,54,10,209.9
1,194,155,93,31.913978494623656
1,16,13,11,344.0
0,2226,946,176,234.2784090909091
0,2287,1036,194,223.28865979381445
0,156,71,6,118.33333333333333
1,191,67,10,428.1
1,127,42,5,786.2
0,218,78,6,649.3333333333334
0,189,182,177,25.966101694915253
0,532,289,209,200.28708133971293
1,194,80,30,124.66666666666667
1,170,61,5,656.4
1,377,314,93,28.967741935483872
1,85,33,6,732.1666666666666
0,0,0,0,-1
0,1360,474,51,731.1764705882352
0,75,19,0,-1
0,1712,573,57,753.0526315789474
0,2044,770,102,450.1764705882353
0,115,33,1,2922.0
1,193,75,11,383.6363636363636
1,192,68,13,245.76923076923077
0,246,107,13,221.84615384615384
1,110,9,0,-1
0,69,30,2,750.0
1,23,16,12,202.41666666666666
0,12,4,0,-1
0,1333,476,50,657.68
0,249,125,21,71.85714285714286
0,4,2,0,-1
0,1781,631,56,716.0535714285714
1,298,146,27,148.8148148148148
1,185,69,12,353.0833333333333
1,220,116,2,1894.5
0,1979,992,311,164.19935691318327
1,122,42,18,213.5
0,33,33,33,92.3030303030303
0,114,110,104,41.66346153846154
0,161,127,81,44.28395061728395
1,69,20,0,-1
0,35,9,0,-1
1,282,112,15,225.86666666666667
1,167,63,13,278.0769230769231
1,102,68,54,79.81481481481481
0,148,55,4,592.5
0,330,260,85,4.564705882352941
0,46,0,0,-1
0,190,95,25,114.72
1,244,117,23,173.52173913043478
0,13,7,7,442.85714285714283
1,82,20,1,1112.0
0,1561,1423,1322,31.190620272314675
0,196,82,11,311.90909090909093
1,154,16,0,-1
0,311,185,0,-1
1,165,77,25,176.48
0,2100,639,41,619.6585365853658
1,99,94,94,7.829787234042553
1,33,18,15,48.93333333333333
1,209,68,12,362.4166666666667
1,144,67,31,63.74193548387097
1,228,71,1,1454.0
1,193,63,2,1908.5
1,2,0,0,-1
0,123,12,0,-1
0,22,11,1,273.0
1,233,128,44,55.70454545454545
1,179,65,10,427.5
1,269,155,45,93.04444444444445
1,213,131,81,43.333333333333336
1,162,55,6,516.1666666666666
1,193,63,4,361.75
1,210,85,12,348.75
1,177,64,11,401.3636363636364
1,135,49,20,161.4
0,1648,592,87,504.7816091954023
1,191,73,10,405.3
1,133,101,88,33.29545454545455
0,108,33,2,1358.0
0,1674,473,16,3117.4375
1,143,50,4,894.0
0,190,66,9,463.8888888888889
1,235,91,10,445.3
1,197,99,41,76.85365853658537
0,2276,1263,523,89.83556405353728
1,146,59,11,224.8181818181818
0,961,376,100,328.85
0,126,48,5,707.8
0,200,65,5,872.4
1,57,16,6,190.66666666666666
0,147,47,9,334.0
1,30,5,1,1112.0
1,106,27,12,266.5
0,82,26,3,1176.6666666666667
0,233,105,11,372.09090909090907
0,193,124,0,-1
1,174,67,29,103.10344827586206
1,80,23,1,3764.0
0,162,59,9,111.55555555555556
1,125,28,1,2951.0
1,182,90,24,126.125
1,195,79,10,346.5
1,165,56,9,491.44444444444446
0,538,309,244,159.40983606557376
1,276,136,22,188.0909090909091
1,180,85,24,172.58333333333334
0,59,0,0,-1
0,203,91,12,275.0
0,109,56,10,121.8
0,327,212,0,-1
1,185,71,5,808.8
1,142,51,7,477.0
0,139,135,128,33.15625
0,191,93,24,177.45833333333334
0,17,3,2,2203.5
0,0,0,0,-1
0,329,159,0,-1
0,6,2,0,-1
0,147,0,0,-1
1,170,69,11,402.6363636363636
1,193,66,5,604.6
1,21,19,18,107.33333333333333
1,148,53,3,1379.6666666666667
0,158,48,5,474.6
1,302,41,0,-1
0,2079,821,105,411.6380952380952
1,137,47,21,181.61904761904762
1,170,86,31,144.25806451612902
1,215,92,15,289.06666666666666
1,127,54,16,186.5625
0,226,73,0,-1
0,131,39,8,386.375
1,0,0,0,-1
0,109,32,1,1436.0
1,17,13,12,355.3333333333333
0,180,91,16,217.125
0,2316,947,132,341.0681818181818
0,73,25,1,78.0
1,208,74,12,361.3333333333333
1,175,50,6,689.8333333333334
0,1748,660,68,594.2941176470588
0,2038,768,85,544.7058823529412
0,276,239,171,19.350877192982455
0,202,117,0,-1
0,99,21,1,1080.0
1,279,120,19,181.68421052631578
0,248,78,3,1391.0
0,94,92,84,40.29761904761905
1,117,58,23,36.869565217391305
1,135,40,7,628.4285714285714
0,210,79,8,241.625
0,240,113,19,165.26315789473685
0,79,37,18,35.94444444444444
0,101,51,19,157.3684210526316
1,195,54,2,411.5
1,133,47,3,1374.6666666666667
0,1016,308,25,1311.44
0,1778,897,291,137.3745704467354
0,185,51,8,366.0
0,235,75,13,482.15384615384613
0,148,58,0,-1
0,121,40,4,123.25
1,214,91,11,333.3636363636364
1,31,20,8,241.875
0,187,60,4,434.0
1,194,74,9,377.77777777777777
0,395,151,3,192.33333333333334
0,80,3,0,-1
1,18,3,0,-1
1,18,8,1,1648.0
0,255,139,22,191.77272727272728
0,44,16,8,465.625
1,25,6,0,-1
0,148,131,115,38.721739130434784
1,195,74,7,518.1428571428571
1,117,35,5,783.4
1,211,73,8,254.875
0,175,106,55,67.8
0,1182,391,86,385.3720930232558
0,210,79,10,384.1
1,167,57,7,632.8571428571429
1,44,34,34,114.5
1,184,70,8,338.875
0,199,102,19,157.05263157894737
1,84,9,0,-1
0,111,41,3,224.0
0,141,48,5,836.2
0,1452,759,411,125.69829683698296
0,120,44,9,496.1111111111111
0,182,87,28,149.07142857142858
1,179,74,13,233.15384615384616
0,347,156,7,467.85714285714283
1,162,91,62,67.91935483870968
1,149,63,11,333.09090909090907
1,120,30,2,1848.5
0,138,46,5,844.6
0,175,60,10,434.6
0,181,176,164,26.414634146341463
0,24,2,0,-1
1,119,46,2,1550.0
1,146,44,0,-1
1,161,61,4,959.25
1,121,37,10,425.7
1,319,167,0,-1
0,2362,929,119,421.0420168067227
1,107,50,21,137.61904761904762
1,192,0,0,-1
0,162,46,3,713.3333333333334
1,218,79,18,236.33333333333334
0,44,17,12,297.0833333333333
1,299,185,31,136.74193548387098
0,45,18,3,291.6666666666667
1,39,8,0,-1
1,116,32,7,436.2857142857143
1,196,75,13,332.0
1,267,172,47,81.76595744680851
1,208,86,9,406.8888888888889
1,238,118,23,184.95652173913044
0,263,107,2,1350.0
1,174,81,3,421.0
1,48,7,1,3632.0
1,57,19,7,621.4285714285714
0,126,33,5,523.6
0,199,87,3,859.0
0,5567,4032,9,2620.6666666666665
1,54,30,26,162.26923076923077
0,183,67,9,487.6666666666667
1,228,116,15,135.53333333333333
1,214,76,8,437.0
1,138,7,0,-1
0,68,36,10,156.3
1,180,88,33,93.39393939393939
1,298,234,118,35.847457627118644
1,178,69,6,515.8333333333334
1,139,47,23,102.6086956521739
0,43,21,4,289.0
1,173,49,6,652.0
1,209,86,10,391.0
1,213,173,131,17.72519083969466
0,165,65,7,516.5714285714286
1,247,125,0,-1
0,1207,506,179,189.9050279329609
1,21,9,1,1626.0
1,199,69,7,559.7142857142857
1,98,31,17,65.41176470588235
1,120,48,32,56.0625
0,1594,609,101,385.0990099009901
0,4214,135,0,-1
1,183,20,0,-1
1,202,80,6,361.6666666666667
1,238,88,18,236.33333333333334
0,2410,1246,415,127.02650602409639
0,205,84,16,261.875
0,9,2,1,1079.0
1,199,84,6,505.6666666666667
1,216,77,9,437.8888888888889
0,3085,132,4,7571.75
0,0,0,0,-1
1,33,16,11,270.90909090909093
1,234,87,8,359.0
0,1602,1369,1194,28.934673366834172
1,126,95,81,30.567901234567902
1,319,106,0,-1
1,26,14,12,220.58333333333334
0,969,408,216,180.90740740740742
0,2421,922,101,526.009900990099
0,89,0,0,-1
0,192,91,18,233.27777777777777
1,60,35,28,135.10714285714286
1,249,86,0,-1
0,190,79,9,476.1111111111111
0,160,53,7,373.42857142857144
0,1087,61,0,-1
0,1,0,0,-1
0,3726,2427,53,836.8301886792453
0,167,72,13,154.84615384615384
1,217,64,10,271.8
1,169,81,41,97.48780487804878
1,139,39,9,482.44444444444446
0,16,7,2,147.0
0,2130,905,229,195.6069868995633
0,68,17,2,195.0
0,179,60,8,528.375
1,183,67,6,487.8333333333333
0,23,3,0,-1
0,149,144,132,31.833333333333332
0,301,97,0,-1
1,190,58,1,1050.0
1,203,90,9,408.55555555555554
0,97,27,1,318.0
0,83,36,3,10.333333333333334
0,155,1,0,-1
0,251,0,0,-1
0,67,27,6,205.33333333333334
1,218,87,19,224.42105263157896
0,172,82,29,63.89655172413793
0,93,44,9,142.33333333333334
1,320,70,0,-1
0,75,70,63,71.22222222222223
0,150,13,0,-1
1,218,90,15,262.06666666666666
0,1,0,0,-1
0,1119,431,83,388.2168674698795
1,196,58,5,776.4
1,0,0,0,-1
0,173,115,79,51.67088607594937
1,232,86,18,239.16666666666666
0,237,1,0,-1
1,254,122,15,284.26666666666665
0,188,68,9,451.6666666666667
1,196,32,0,-1
1,75,30,12,244.0
0,1228,292,25,1364.12
0,41,0,0,-1
0,65,16,1,1413.0
0,2972,1262,84,52.904761904761905
1,170,48,0,-1
1,138,51,16,73.4375
1,207,45,0,-1
0,1783,1658,1396,34.613896848137536
0,43,20,12,105.33333333333333
0,1940,726,123,384.3333333333333
0,172,0,0,-1
0,2329,878,95,538.4526315789474
1,117,45,31,95.09677419354838
0,48,10,1,4084.0
0,37,24,21,191.9047619047619
0,1659,74,4,10718.75
0,134,16,3,1081.3333333333333
1,188,34,0,-1
0,183,45,0,-1
1,207,76,10,420.1
1,167,61,10,319.3
1,224,26,0,-1
1,156,123,112,37.982142857142854
1,152,43,8,522.625
0,66,22,0,-1
1,80,16,0,-1
1,166,154,146,29.116438356164384
1,217,149,98,39.0
0,289,5,0,-1
0,89,38,7,546.4285714285714
1,11,2,0,-1
0,2073,773,93,497.8279569892473
0,74,34,5,20.0
1,100,40,18,136.55555555555554
0,41,6,0,-1
1,158,82,41,74.48780487804878
0,51,16,4,284.5
0,325,124,0,-1
1,173,64,4,864.25
1,55,26,19,232.10526315789474
1,10,2,0,-1
0,217,100,17,234.76470588235293
0,163,14,0,-1
0,114,52,20,149.95
1,162,67,4,665.75
1,129,48,10,318.9
0,134,41,3,1243.0
0,97,94,81,50.48148148148148
0,107,1,0,-1
0,199,87,10,367.0
0,1628,623,73,608.5616438356165
1,358,266,44,69.79545454545455
1,23,8,7,624.5714285714286
1,209,74,8,174.375
1,193,72,7,491.14285714285717
1,239,113,19,199.21052631578948
1,194,70,17,230.23529411764707
1,36,8,3,321.3333333333333
1,281,150,39,105.0
1,185,75,10,426.4
0,131,56,5,580.4
0,173,35,0,-1
1,204,82,30,13.166666666666666
1,99,29,3,471.0
1,184,78,22,63.95454545454545
0,172,62,2,91.5
0,1066,1025,948,44.651898734177216
1,312,243,112,30.589285714285715
1,160,60,17,232.11764705882354
1,324,150,6,191.66666666666666
0,220,63,0,-1
1,228,100,10,403.6
0,73,22,2,596.5
1,211,102,12,337.0
0,205,100,23,177.1304347826087
1,205,111,35,83.14285714285714
0,82,18,1,1244.0
1,193,74,5,481.6
1,18,2,0,-1
1,149,46,8,175.25
1,215,84,8,378.25
0,144,56,12,332.5
0,181,70,5,353.2
0,276,120,40,101.275
0,254,0,0,-1
0,2384,1531,789,59.30798479087453
0,217,81,8,533.875
1,183,68,10,435.3
0,161,54,7,481.42857142857144
1,171,67,19,204.52631578947367
0,2019,718,40,822.45
1,220,72,13,108.61538461538461
0,136,33,1,1188.0
1,248,0,0,-1
1,138,0,0,-1
0,70,28,7,217.42857142857142
0,319,43,0,-1
0,209,49,0,-1
0,2163,970,199,225.90452261306532
1,132,116,95,46.33684210526316
1,118,48,22,126.04545454545455
0,59,52,48,73.52083333333333
1,189,67,7,599.1428571428571
1,241,84,0,-1
0,217,84,11,285.6363636363636
1,192,81,11,372.45454545454544
0,31,3,0,-1
1,245,111,2,533.0
0,1221,375,25,1684.28
1,86,0,0,-1
0,232,173,37,37.891891891891895
0,408,108,0,-1
1,144,41,3,1267.0
1,199,36,0,-1
0,1154,373,31,1272.3548387096773
1,133,41,3,1185.6666666666667
0,53,7,0,-1
0,175,62,4,781.5
1,169,58,3,710.6666666666666
0,256,120,17,170.2941176470588
0,218,94,12,191.33333333333334
0,141,79,0,-1
1,149,127,94,30.648936170212767
0,87,0,0,-1
0,515,143,24,1814.9166666666667
1,82,57,52,84.90384615384616
0,434,35,0,-1
1,188,100,38,86.07894736842105
0,19,0,0,-1
1,187,82,14,302.92857142857144
1,180,94,51,79.7843137254902
0,145,72,10,410.1
1,181,54,1,912.0
1,3,2,2,1169.5
0,145,52,0,-1
1,190,91,48,92.04166666666667
0,1781,699,83,464.9879518072289
1,58,13,0,-1
1,38,10,1,4330.0
1,186,85,14,303.85714285714283
1,0,0,0,-1
1,25,18,18,178.16666666666666
1,175,53,5,686.8
0,217,111,16,163.875
0,35,10,2,948.0
0,2193,896,114,354.5175438596491
1,216,60,2,1778.5
0,200,21,0,-1
1,258,191,62,32.66129032258065
0,289,7,0,-1
1,217,83,9,375.6666666666667
1,179,86,0,-1
1,224,100,23,151.91304347826087
1,198,67,4,901.25
0,160,64,15,262.8
0,202,94,7,331.85714285714283
0,805,778,732,59.08879781420765
1,225,124,23,89.43478260869566
1,124,61,23,190.34782608695653
0,96,31,1,1943.0
0,143,44,5,629.4
1,138,53,16,132.9375
1,210,86,11,350.90909090909093
1,186,76,8,474.5
1,191,72,3,586.3333333333334
0,37,14,11,112.36363636363636
1,168,73,18,170.5
1,135,48,20,189.0
0,233,129,47,94.82978723404256
0,191,62,9,458.44444444444446
1,156,33,14,103.0
1,323,136,5,162.8
0,90,0,0,-1
1,111,31,3,1127.3333333333333
0,190,76,0,-1
1,141,44,7,599.0
1,232,114,10,396.1
0,174,54,6,605.1666666666666
1,173,68,9,349.1111111111111
1,161,63,11,103.45454545454545
0,217,83,12,356.5
0,1327,480,65,448.24615384615385
1,175,36,1,2170.0
0,1953,736,75,595.8
1,169,54,18,121.77777777777777
1,160,46,3,984.0
1,254,129,34,59.44117647058823
1,77,38,11,265.54545454545456
0,448,237,2,1141.5
0,155,52,5,379.0
0,24,7,0,-1
1,143,73,35,86.91428571428571
1,185,117,0,-1
1,162,53,11,391.0
0,628,0,0,-1
0,56,26,11,101.45454545454545
1,172,34,0,-1
0,171,62,7,360.57142857142856
0,121,37,8,394.375
1,63,10,1,1112.0
1,206,0,0,-1
0,202,74,5,84.6
0,186,78,10,412.7
1,234,112,25,171.24
0,43,11,2,701.0
0,1736,971,478,79.76569037656904
1,250,103,13,135.30769230769232
1,170,56,6,575.1666666666666
0,173,68,4,1060.25
0,77,21,0,-1
0,546,313,264,51.083333333333336
0,1941,752,130,323.4230769230769
1,195,78,13,337.61538461538464
1,218,73,9,486.44444444444446
1,234,32,0,-1
1,161,50,9,496.3333333333333
1,103,33,2,1636.5
1,143,51,17,136.05882352941177
0,246,145,16,123.6875
1,71,12,0,-1
1,176,91,29,143.93103448275863
1,197,81,12,370.0
0,98,24,2,1418.5
0,61,21,1,626.0
1,175,59,6,332.6666666666667
1,193,94,10,381.0
0,1423,151,5,9664.4
1,219,127,53,66.83018867924528
0,1160,425,38,727.078947368421
1,189,63,8,497.5
0,120,102,99,39.656565656565654
0,141,37,0,-1
1,188,71,8,405.125
0,104,36,1,2974.0
0,55,26,4,305.25
1,262,129,31,133.83870967741936
0,171,61,4,650.0
0,1487,526,42,965.8095238095239
0,105,28,1,507.0
1,193,68,10,426.1
0,0,0,0,-1
1,134,73,30,71.33333333333333
0,345,43,0,-1
0,202,57,5,828.6
1,194,84,7,518.4285714285714
0,245,87,7,430.14285714285717
1,153,52,6,720.1666666666666
1,181,123,57,63.45614035087719
0,184,71,4,699.25
1,163,77,45,81.35555555555555
0,150,48,8,495.0
0,132,54,7,487.14285714285717
0,159,57,9,339.6666666666667
1,144,43,4,1064.0
0,2467,1199,0,-1
1,225,208,138,25.72463768115942
0,444,56,5,5267.4
1,200,80,12,292.6666666666667
1,59,47,45,92.0
0,1551,29,9,3343.0
0,229,104,11,178.8181818181818
0,211,80,10,350.1
1,207,76,6,688.0
0,185,80,26,169.34615384615384
0,1950,575,41,817.7073170731708
1,290,116,9,200.88888888888889
0,228,52,0,-1
1,134,45,15,268.6
1,123,30,3,648.6666666666666
0,199,67,5,537.4
1,6,1,0,-1
0,1936,695,87,583.919540229885
1,161,59,2,1983.5
1,280,115,26,111.65384615384616
1,210,83,10,339.9
1,172,60,11,370.09090909090907
1,53,14,1,1178.0
0,216,100,28,145.92857142857142
1,256,25,0,-1
1,224,84,6,707.5
1,170,70,21,144.28571428571428
1,31,16,14,181.57142857142858
1,146,50,3,416.3333333333333
1,217,95,25,155.2
1,1,0,0,-1
1,165,61,22,148.77272727272728
1,125,54,28,149.17857142857142
1,171,52,6,711.5
0,225,86,11,380.54545454545456
0,299,140,3,589.3333333333334
1,17,3,0,-1
1,360,169,17,59.1764705882353
1,236,1,0,-1
1,212,86,5,883.6
1,179,67,6,446.6666666666667
0,156,56,8,548.125
1,215,85,16,264.9375
1,177,68,4,1077.25
1,46,6,0,-1
0,276,135,0,-1
1,234,117,29,115.82758620689656
1,155,54,6,534.6666666666666
0,186,84,37,106.62162162162163
0,275,105,3,916.6666666666666
0,252,176,0,-1
1,165,57,8,552.0
0,103,29,0,-1
1,272,156,41,93.0
1,179,72,3,1414.6666666666667
0,243,5,0,-1
1,95,33,1,1190.0
1,36,5,2,2127.0
0,73,61,55,72.50909090909092
1,188,73,9,462.1111111111111
1,185,76,11,387.27272727272725
0,188,59,18,152.16666666666666
0,129,51,0,-1
0,190,90,7,265.2857142857143
0,36,5,0,-1
0,673,2,0,-1
0,124,7,0,-1
1,148,47,5,649.8
1,224,110,31,124.12903225806451
0,49,27,6,1.1666666666666667
1,179,76,38,80.15789473684211
0,108,44,30,123.56666666666666
0,1778,1747,1690,23.921893491124262
0,73,12,0,-1
0,88,15,0,-1
1,162,60,7,425.2857142857143
0,2214,810,95,556.2736842105263
0,3213,129,0,-1
1,43,7,0,-1
1,277,197,49,11.142857142857142
1,249,111,5,595.0
0,194,68,5,738.4
0,215,106,19,222.31578947368422
1,69,45,40,52.225
0,134,0,0,-1
0,2670,210,0,-1
1,23,15,3,1030.0
1,192,73,12,299.4166666666667
0,171,61,10,368.6
0,158,68,20,147.25
0,202,70,11,387.45454545454544
1,196,172,139,12.489208633093526
